sample_id,haplotype,assembly_name,location
HG02602,1,HG02602_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02602/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02602_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG04187,1,HG04187_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG04187/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG04187_pat_hprc_r2_v1.0.1.nucflag.first.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA18879_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA20752,1,NA20752_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA20752/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA20752_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02145,1,HG02145_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02145/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02145_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00609,1,HG00609_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00609/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00609_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00642,1,HG00642_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00642/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00642_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00738,1,HG00738_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00738/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00738_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01099,1,HG01099_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01099/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01099_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01255,1,HG01255_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01255/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01255_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01346,1,HG01346_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01346/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01346_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01433,1,HG01433_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01433/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01433_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01496,1,HG01496_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01496/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01496_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01884,1,HG01884_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01884/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01884_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01981,1,HG01981_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01981/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01981_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01993,1,HG01993_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01993/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01993_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02004,1,HG02004_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02004/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02004_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02027,1,HG02027_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02027/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02027_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02083,1,HG02083_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02083/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02083_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02132,1,HG02132_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02132/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02132_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02280,1,HG02280_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02280/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02280_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02293,1,HG02293_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02293/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02293_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02300,1,HG02300_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02300/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02300_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02451,1,HG02451_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02451/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02451_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02523,1,HG02523_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02523/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02523_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02615,1,HG02615_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02615/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02615_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02647,1,HG02647_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02647/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02647_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02698,1,HG02698_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02698/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02698_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03654,1,HG03654_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03654/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03654_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03669,1,HG03669_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03669/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03669_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03688,1,HG03688_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03688/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03688_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03704,1,HG03704_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03704/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03704_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03710,1,HG03710_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03710/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03710_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03831,1,HG03831_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03831/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03831_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03927,1,HG03927_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03927/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03927_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG04115,1,HG04115_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG04115/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG04115_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG04184,1,HG04184_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG04184/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG04184_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG04199,1,HG04199_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG04199/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG04199_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02738,1,HG02738_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02738/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02738_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00621,1,HG00621_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00621/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00621_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00741,1,HG00741_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00741/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00741_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01106,1,HG01106_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01106/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01106_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01175,1,HG01175_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01175/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01175_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01258,1,HG01258_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01258/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01258_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01891,1,HG01891_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01891/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01891_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG01952,1,HG01952_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01952/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01952_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02148,1,HG02148_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02148/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02148_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02486,1,HG02486_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02486/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02486_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02559,1,HG02559_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02559/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02559_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02572,1,HG02572_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02572/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02572_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02622,1,HG02622_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02622/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02622_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG02886,1,HG02886_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02886/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02886_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03453,1,HG03453_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03453_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG03540,1,HG03540_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03540/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03540_pat_hprc_r2_v1.0.1.nucflag.first.bw
HG00099,1,HG00099_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00099/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00099_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG00140,1,HG00140_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00140/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00140_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG00280,1,HG00280_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00280/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00280_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG00323_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02040,1,HG02040_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02040/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02040_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02165,1,HG02165_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02165/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02165_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02273,1,HG02273_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02273/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02273_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02922,1,HG02922_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02922/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02922_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02965,1,HG02965_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02965/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02965_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG02976,1,HG02976_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG02976/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG02976_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG03130,1,HG03130_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03130/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03130_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG03195,1,HG03195_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03195_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG03209,1,HG03209_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG03209_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA18522,1,NA18522_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18522/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA18522_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA18747_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA18971,1,NA18971_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18971/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA18971_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA18983,1,NA18983_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18983/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA18983_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA19043,1,NA19043_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA19043/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA19043_hap1_hprc_r2_v1.0.1.nucflag.first.bw
NA20905,1,NA20905_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA20905/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/NA20905_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG01530,1,HG01530_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01530/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01530_hap1_hprc_r2_v1.0.1.nucflag.first.bw
HG01784,1,HG01784_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG01784/hprc_r2/assembly_qc/nucflag/v0.3.3_hifi/HG01784_hap1_hprc_r2_v1.0.1.nucflag.first.bw
